날짜	제목	언론사명	본문	URL
20220915	"尹 ""경기회복보다 물가 잡는 게 우선"""	매일경제	"미국 금리 큰폭 인상 앞두고""경상수지 등 재무건전성은아직 걱정할 수준 아니다""한은·금융위·금감원 수장과민생경제 대책 집중 점검 윤석열 대통령이 15일 오전 서울 용산 대통령실 청사로 출근, 취재진의 질문에 답하고 있다. 윤석열 대통령이 고물가 억제와 경기 회복이라는 다른 해법이 요구되는 두 가지 사안 속에서 고물가 억제를 우선순위에 두고 있다고 밝혔다. 윤 대통령은 15일 출근길 기자들과 만난 자리에서 ""미국 연준의 '울트라스텝' 가능성에 대한 기사가 많이 났다""고 말하면서 ""전 세계적으로 경기가 움츠러들고 있는데, 경기회복이 우선이냐, 물가상승을 잡는 게 우선이냐에 대해선 논란이 있지만, 일단 서민의 실질임금 하락을 가져오는 물가상승을 잡는 게 우선이라는 기조가 일반적""이라고 밝혔다. 가파른 금리인상으로 경기침체 우려가 커지고 있지만, 일단 고물가라는 급한 불을 먼저 꺼야 한다는 뜻으로 해석된다. 윤 대통령은 그간 정부가 해왔던 고물가 안정을 위한 조치들에 대해서도 나열하며 ""우리 정부도 추석 성수품 주요 20개 품목에 대해 집중적으로 대규모 물량 공급을 하는 등 다양한 방법을 동원해 가격 안정을 꾀했다""면서 ""이런 시장친화적 방법으로 물가를 잡으려는 노력을 하겠다""고 말했다. 다만 금리인상으로 인해 대출이 수반될 수밖에 없는 기업이나 소상공인, 자영업자의 어려움이 커진다는 지적을 의식한 듯 ""민생안정을 위해 고정금리로 갈아타거나 만기연장, 상환기간별 부담액을 낮추는 조치를 시행할 것""이라고 방법을 제시하기도 했다. 이는 지난 7월 첫 번째 비상경제민생대책회의에서 제시된 서민과 어려운 이들을 위한 조치와 연결돼 있는 부분이다. 고금리로 인한 경기불황이 자칫 '제2의 IMF사태'를 가져올 수 있다는 일각의 우려에 대해선 일축했다. 윤 대통령은 ""경상수지나 외환보유액 등 대외 재무건전성은 국민들께서 걱정할 수준은 아니다""고 잘라 말했다. 대통령실 관계자 역시 ""현재의 환율 문제는 과거 IMF 때와 다르다. 원화가치의 폭락이 아니라 달러값의 폭등""이라고 진단하며 과거 외환위기 때와 같은 상황은 아니라는 점을 거듭 강조했다. 경제가 심리라는 측면에서 대통령이 선제적으로 나서 꾸준히 안심 메시지도 함께 내고 있는 것으로 보인다. 금리와 관련해 우려가 커지자 윤 대통령은 이날 용산 대통령실에서 이창용 한국은행 총재, 김주현 금융위원장, 이복현 금융감독원장과 오찬 간담회를 열고 거시경제·금융시장 상황을 점검하고 대응 방향을 논의했다. 윤 대통령은 오찬 자리에서 ""고물가 상황이 상당 기간 지속되고 주요국 중앙은행의 금리 인상 조치가 충분히 예상되는 만큼, 특히 민생경제의 어려움을 줄이는 데에 중점을 두어 대응해달라""고 당부한 것으로 알려졌다. 또 15일부터 접수가 시작되는 '안심전환대출'의 순조로운 추진과 10월 초 출시되는 30조원 규모의 소상공인과 자영업자를 위한 '새출발기금'의 원활한 출범 준비도 부탁했다. 안심전환대출은 변동금리를 고정금리로 바꿀 수 있도록 해주는것을 골자로 한 정부 대출상품이다."	https://n.news.naver.com/mnews/article/009/0005017635?sid=100
20220915	전주시, 퇴직 은행원 ‘시니어 금융복지 상담가’로 양성	kbs	전주시가 전북은행, 한국노인인력개발원 전북지역본부와 함께 퇴직 은행원을 대상으로 '시니어 금융복지상담가'를 육성하기로 했습니다. 시니어 금융복지상담가는 전북은행에서 근무한 전문성을 살려 보호 종료 예정인 청소년과 노인, 장애인 등 금융 소외 계층을 위한 재무 상담과 금융 피해 예방 교육을 하게 됩니다. 전주시 금융복지상담소와 협력해 채무 조정과 법률 구제와 같은 금융 지원도 할 예정입니다.	https://n.news.naver.com/mnews/article/056/0011338781?sid=101
20220915	"尹대통령 ""시장 친화적 '물가 잡기'…서민 민생 각별히 챙길 것"""	더팩트	"문재인 정부 '태양광 비리'에 ""개탄스럽다…법 위반 사법 처리"" 윤석열 대통령이 15일 오전 용산 대통령실 청사로 출근하며 취재진 질문에 답하고 있다. /뉴시스윤석열 대통령은 15일 고물가·고금리가 이어지는 작금의 경제 상황에 대해 ""시장 친화적인 방법으로 물가를 잡는 노력을 하고 있다""고 말했다. 윤 대통령은 이날 오전 용산 대통령실 청사로 출근하는 길에 기자들과 만난 자리에서 ""전 세계적으로 서민들의 실질 임금 하락을 가져오는 물가를 먼저 잡는 것이 우선이라고 하는 기조가 일반적이다. 그래서 우리 정부도 이번 추석 성수품 주요 품목 20개 정도에 대해서 집중적으로 다양한 방법을 동원해서 시장에 대규모 물량을 공급해서 가격 안정을 꾀했다""며 이같이 밝혔다. 윤 대통령은 미국의 고물가·고금리 추세에 대해선 ""어제 석간부터 오늘 조간까지 미 연준의 울트라스텝 가능성에 관한 기사가 많이 났다""며 ""지금 미국이 고물가를 잡기 위해서 금리를 좀 올렸지만, 작년 동기 대비 8월 미 소비자물가지수가 8.3% 올라가 있고, 또 물가를 잡기 위한 금리인상 조치가 충분히 예상되는 상황""이라고 말했다. 미국이 실제로 울트라스텝을 단행할 경우 우리 기준금리를 추월하는 금리 역전에 따른 자본 유출 가능성이 커져 한국은행의 기준금리 상승 추세도 가팔라질 수 있다. 이와 관련 윤 대통령은 ""금리가 인상될 우려에 대해서는 먼저 우리 서민들의 금융 채무를 많이 부담하고 있는 서민들의 민생 안정을 위해서 고금리를 저금리나 고정금리로 갈아타거나 그다음에 만기를 연장해서 상환 기간을 늘리고 분기별 상환 기간별 상환 부담액을 낮추는 그런 조치를 시행할 것""이라고 말했다. 그러면서 윤 대통령은 ""우리 경상수지라든지 또 우리의 외환보유고나 대외적인 이런 재무건전성은 아직도 국민들이 걱정하실 수준은 아니다""라며 ""정부나 기업이 힘을 합쳐서 리스크 관리를 해 나갈 것이고 우리 서민들의 민생은 정부가 각별히 챙기겠다""고 말했다. 윤 대통령은 '약자 복지를 강조하면서 정책 논의는 미진하다'는 지적에 대해선 ""체계를 전반적으로 개편한다는 것은 단기간 내에 여러 가지 혼란을 줄 수 있기 때문에 저희는 분명히 말씀드렸지만, 무슨 정무적인 국면 전환용의 인사 또 정책 이런 거를 가급적이면 지양하고 우리 국민들 또 서민들의 실생활에 도움이 될 수 있는 그런 부분들을 차근차근 챙겨나가도록 하겠다""고 답했다. 이는 약자 복지 정책과 최근 대통령실 인사 개편을 묶어서 설명한 것으로 풀이된다. 윤 대통령은 지난 13일 국무조정실이 문재인 정부에서 태양광 사업자들에게 2600억 원대 국민 혈세를 위법·부당하게 지급했다고 발표한 것과 관련해선 ""국민 혈세가 어려운 분을 위한 복지, 그분들을 지원하는 데 쓰여야 할 돈이 이권 카르텔 비리에 사용된 것이 개탄스럽다""며 ""법 위반 부분은 정상적 사법시스템을 통해서 처리될 것으로 생각한다""고 말했다. 발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다. ▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write"	https://n.news.naver.com/mnews/article/629/0000172512?sid=100
20220915	고용노동부·세계은행, 정책 공유 세미나 개최	ytn	"고용노동부와 한국고용정보원, 세계은행은 '한국 노동시장 정보시스템 현황 및 발전 방향'이라는 주제로 고용노동 분야 정책 공유 화상 세미나를 개최했습니다. 세미나에는 김은철 고용노동부 국제협력관과 김균 한국고용정보원 선임연구위원, 대니얼 듈리츠키 세계은행 인적자원개발 분야 아태지역 본부장 등이 참석했습니다. 김균 위원은 우리나라 노동시장 정보 시스템인 워크넷의 구성과 일자리 매칭, 생애 경력 관리, 노동시장 정보 분석 기능에 관해 설명했습니다. 지난달 기준 워크넷 회원 수는 950만 명, 등록된 기업 정보 수는 272만 건에 이릅니다. 김은철 협력관은 ""우리나라는 IT 강국의 강점을 살려 정보시스템 디지털화를 위한 여러 노력을 기울이고 있다""며 ""특히 워크넷은 일자리 미스매치를 해소하고 실업률을 낮추는 데 기여했다""고 말했습니다. ※ '당신의 제보가 뉴스가 됩니다' YTN 검색해 채널 추가 02-398-8585 social@ytn.co.kr"	https://n.news.naver.com/mnews/article/052/0001789364?sid=102
20220915	인터넷뱅킹 하루 이용액 75兆 돌파…은행 가는 시대 지났다	이코노미스트	6월 말 기준 인터넷뱅킹 일평균 이용금액 75.1조원인터넷뱅킹 등록 고객 수 1억9950만명비대면 입출금‧자금이체서비스 이용 비중…전체의 77.4% 서울의 한 은행과 모바일 앱. 올해 상반기 인터넷뱅킹 일평균 이용금액이 75조원을 돌파했다. 이 중 모바일뱅킹이 차지하는 비중은 건수 기준으로 85%를 차지했다. 비대면 대출신청 서비스도 급증했다. 대규모 점포를 활용한 은행 영업이 사라지고 있다는 분석이다. 한국은행이 15일 발표한 ‘2022년 상반기 중 국내은행 인터넷뱅킹서비스 이용현황’에 따르면 올해 6월 말 기준으로 모바일뱅킹을 포함한 국내은행의 인터넷뱅킹 등록 고객 수는 1억9950만명으로 전년 말보다 4.5% 증가했다. 모바일뱅킹 등록 고객 수는 1억6255만명으로 6.0% 증가했다. 이는 3개 인터넷전문은행을 포함한 19개 국내은행과 우체국예금 고객들이 여러 은행에 중복으로 등록한 숫자다. 인터넷뱅킹 이용건수 및 이용금액 추이 상반기 중 국내은행의 인터넷뱅킹을 통해 자금이체 및 대출신청서비스를 이용한 일평균 건수 및 금액은 1882만건, 75조1000억원으로 전년 동기 대비 각각 6.9%, 2.8% 증가했다. 이 중 모바일뱅킹 일평균 이용 건수 및 금액은 같은 기간 각각 9.2%씩 증가한 1603만건, 14조3000억원을 기록했다. 인터넷뱅킹 이용실적 중 모바일뱅킹이 차지하는 비중은 건수 및 금액 기준으로 각각 85.2%, 19.1% 수준으로 나타났다. 한은은 특히 인터넷뱅킹 대출신청서비스 이용 금액이 1조3000억원으로 1년 전 대비 66.8% 급증했다고 밝혔다. 인터넷은행들의 신규 대출상품 출시 등의 영향으로 풀이된다. 은행의 입출금 및 자금이체에서는 대부분이 비대면으로 이뤄졌다. 6월 중 인터넷뱅킹을 통한 입출금‧자금이체서비스 이용 비중은 전체의 77.4%를 기록했다. 지난해 6월 말에는 64.8%를 기록했다. 인터넷뱅킹을 통한 조회서비스 이용비중은 92.9%를 기록했다.	https://n.news.naver.com/mnews/article/243/0000030769?sid=101
20220915	KB국민은행, 한국컴패션과 '기부신탁 업무협약』' 체결	서울경제	"이상화 KB국민은행 금융투자상품본부장과 서정인 한국컴패션 대표가 14일 서울시 용산구 한국컴패션 본사에서 열린 'KB위대한유산 기부신탁 업무협약식'에서 기념촬영을 하고 있다. KB국민은행은 지난 14일 사회복지법인 한국컴패션과 '은행 신탁을 활용한 기부문화 확산'을 위한 업무협약을 체결했다고 15일 밝혔다. 협약식에는 이상화 KB국민은행 금융투자상품본부장, 서정인 한국컴패션 대표 및 두 기관 관계자들이 참석했다. 이번 업무협약을 통해 KB국민은행은 △기부자 및 복지법인에 투명한 기부신탁 상품 공급 △신탁재산 관리 및 금융서비스 제공 등을 추진할 계획이다. 더불어 두 기관은 기부신탁을 통한 부동산, 금전 등의 기부문화 확산에 앞장서는 공익적 역할 수행을 위해 긴밀한 상호 협력체계를 구축하고 강화해 나갈 예정이다. KB국민은행의 ‘KB위대한유산 기부신탁’은 기부자가 부동산, 금전 등의 신탁 재산을 은행에 맡겨 생전에는 본인이 신탁 재산을 관리하고 사후에 재산을 사회복지법인·학교·병원 등의 공익법인에 기부하는 신탁이다. 특히 기부재산이 부동산일 경우 본인이 그대로 거주하거나 임대료를 수취해 신탁 이후에도 거주문제 및 생활비 고민을 해결할 수 있다. KB국민은행 관계자는 ""금전과 부동산을 포괄하는 기부 패러다임 전환을 통해 우리 사회의 기부문화 확산에 기여할 것으로 기대한다""며 ""앞으로도 성숙한 상속문화 형성에 기여할 수 있는 금융솔루션을 지속적으로 제공해 ‘세상을 바꾸는 금융’을 실천하겠다""고 말했다."	https://n.news.naver.com/mnews/article/011/0004099127?sid=101
20220915	"尹 고금리 우려에 ""고정금리 전환·만기 연장 등 상환 부담 완화"""	뉴시스	"기사내용 요약美연준 '울트라스텝' 가능성…한은 '빅스텝' 우려尹 ""美 금리 인상 예상…세계 경기 움츠려들어""실질 임금 하락 막기 위해 물가 잡는게 우선""대규모 물량 공급 등 시장친화적 물가 관리""대외 재무건정성 걱정할 수준 아냐…관리할것"" 홍효식 기자 = 윤석열 대통령이 15일 서울 용산 대통령실 청사로 출근하고 있다. 2022.09.15. yesphoto@newsis.com 박미영 양소리 기자 = 윤석열 대통령은 15일 국내 금리 인상 우려에 대해 ""금융 채무를 많이 부담하는 서민들의 안정을 위해 고금리를 저금리나 고정금리로 하거나, 만기를 연장해 상환기간을 늘리고 분기별 상환기간별 상환 부담금액을 낮추는 등의 조치를 시행할 것""이라고 밝혔다. 윤 대통령은 이날 오전 용산 대통령실로 출근하며 취재진에 ""서민 민생을 정부가 각별히 챙기겠다""며 이같이 말했다. 미국 연방준비제도가 금리를 100bp 인상하는 '울트라 스텝' 가능성이 높아면서 한국은행의 추가 빅스텝 단행 등 금리 인상 우려가 나오고 있는 상황이다. 윤 대통령도 이날 출근길에 미 연준의 '울트라 스텝' 가능성을 언급하며 ""금리인상 조치가 충분히 예상되는 상황으로 전세계적으로 경기가 잔뜩 움츠려들고 있다""고 진단했다. 이어 ""경기 회복이 우선이냐, 국민의 실질임금 하락을 가져오는 물가상승 잡는 것이 우선이냐 하는 논란이 있지만 일단 서민들의 임금 하락을 가져올 수 있는 물가를 잡는게 우선이라는 기조가 일반적""이라고 설명했다. 그러면서 ""우리 정부가 추석 연휴때 성수품 주요 품목 물량을 시장에 대규모 공급해 가격 안정을 꾀한 것처럼 이런 시장친화적인 방법으로 물가 잡는 노력을 하고 있다""고 덧붙였다. 윤 대통령은 ""우리 경상수지나 외환 보유액 등 대외 재무 건전성은 국민들이 걱정할 수준은 아니다. 정부와 기업이 힘을 합쳐 리스크를 관리해 나갈 것""이라고 밝혔다．"	https://n.news.naver.com/mnews/article/003/0011419764?sid=100
20220915	코로나19 대응 영향…작년 공공부문 적자 35조7천억원	연합뉴스	"중앙정부 적자 15.6조…방역 지출 늘었지만 세수도 증가 지방정부 3.9조 흑자…사회보장기금 37.6조 흑자 민선희 기자 = 지난해 정부와 공기업을 아우른 공공부문의 수지가 35조7천억원 적자를 기록한 것으로 나타났다. 신종 코로나바이러스 감염증 대응 등으로 지출이 늘면서 2년 연속 적자를 기록했지만, 조세 수입과 사회부담금 수취도 증가해 적자 폭은 축소됐다. 15일 한국은행이 발표한 '2021년 공공부문 계정' 자료를 보면 지난해 공공부문 수지는 35조7천억원 적자로, 2020년보다 적자 규모가 22조7천억원 줄었다. 공공부문 총수입은 986조6천억원으로 1년 전보다 97조5천억원 늘었다. 공공부문 총수입 증가율은 2007년 통계작성 이후 가장 높았다. 조세수입이 크게 늘었고 사회부담금 수취도 증가했다. 총지출은 1천22조3천억원으로 같은 기간 74조9천억원 늘었다. 코로나19 대응·지원 등을 위한 최종소비지출과 이전지출이 증가했다. 공공부문 주요 재정지표부문별로 나눠보면 중앙·지방정부, 사회보장기금 등을 포함한 일반 정부의 수지는 15조6천억원 적자로, 1년 전보다 적자 규모가 줄었다. 총수입이 771조6천억원으로 12.2% 늘었으며, 총지출이 787조1천억원으로 6.4% 증가했다. 이인규 한은 경제통계국 지출국민소득팀장은 ""국민연금 등 사회부담금 수입이 증가세를 이어간 데다 법인세 등 조세 수입이 크게 늘었다""며 ""총지출은 백신 접종 등을 위한 방역 관련 지출과 민생 지원을 위한 2차례 추경 편성 등 영향으로 증가세를 지속했다""고 말했다. 중앙정부는 코로나19 방역 등으로 2020년에 이어 높은 수준의 지출을 기록했으나 조세수입도 크게 늘어 57조1천억원 적자로, 적자 폭이 1년 전보다 20조6천억원 축소됐다. 지방정부는 총지출보다 총수입이 크게 늘면서 1년 전 11조2천억원 적자에서 3조9천억원 흑자로 흑자전환했다. 사회보장기금은 수입과 지출이 비슷하게 늘어 1년 전과 비슷한 37조6천억원 흑자를 기록했다. 일반정부 부문별 총수입·지출 한국전력공사나 한국토지주택공사 등 비금융공기업 수지는 21조원 적자로, 1년 전보다 적자 폭이 커졌다. 지난해 비금융공기업의 총수입이 9.9% 늘었고, 총지출이 17.1% 증가했다. 이 팀장은 ""에너지 관련 공기업을 중심으로 매출액이 증가했지만, 유가 등 원자재 가격 상승으로 중간소비가 더 많이 늘어난 영향""이라고 설명했다. 한국산업은행, 한국주택금융공사 등 금융공기업은 총수입이 2.2%, 총지출이 1.6% 감소하면서 9천억원 흑자를 냈다. 금융공기업 수지는 2007년 통계 작성 이후 가장 낮았다. 공공부문 총수입·총지출 추이 원형민 기자 = circlemin@yna.co.kr 페이스북 tuney.kr/LeYN1 트위터 @yonhap_graphics ssun@yna.co.kr"	https://n.news.naver.com/mnews/article/001/0013439878?sid=101
20220915	대기업 여성임원 비율 처음 6% 넘어…양성평등지수 4.8점 ↑	연합뉴스	"리더스인덱스 분석…개정 자본시장법 영향으로 여성임원 늘어 대기업 여성임원 비율 처음 6% 넘어…양성평등지수 4.8점 ↑ 김기훈 기자 = 국내 500대 기업의 여성임원 비율이 처음으로 6%를 넘어선 것으로 나타났다. 개정된 자본시장법의 영향으로 주요 기업의 여성 임원이 꾸준히 늘었고 이에 따라 국내 기업들의 양성평등지수도 향상됐다. ㈔위민인이노베이션과 기업분석연구소 리더스인덱스는 이런 내용이 담긴 국내 주요 기업 양성평등지수 평가 결과를 15일 발표했다. 리더스인덱스가 국내 500대 기업 중 사업보고서를 제출하는 353개사를 대상으로 양성평등지수를 평가한 결과 이들 기업의 양성평등지수는 평균 56.7점으로 지난해보다 4.8점 높아졌다. 양성평등지수 우수기업으로는 CJ제일제당, 아모레퍼시픽, 영원무역, 이랜드월드, KB생명보험, 크래프톤, 하나은행, 한국씨티은행, 한미약품, 한세실업 등 10곳이 선정됐다. 업종별로는 생활용품, 은행, 제약, 서비스 업종의 점수가 높았다. 양성평등지수는 고용, 근속연수, 급여, 임원, 등기이사, 고위관리자 직위 등 총 6개 항목에서 남녀 간 차이가 작고 여성 직원 관련 제도가 우수한 기업에 높은 점수가 부여된다. 항목별로 보면 여성 임원 비중이 가장 크게 개선됐다. 여성 CEO / 임원 일러스트 올해 1분기 기준 여성 임원의 비율은 6.3%로 1년 전보다 0.8%포인트 상승했다. 여성 임원 비율이 6%를 넘은 것은 개정된 자본시장법 시행을 앞두고 기업들이 여성 사외이사를 대거 영입했기 때문이다. 지난달부터 시행된 새 자본시장법은 자산총액이 2조원 이상인 상장사의 이사회를 특정 성이 독식하지 않도록 규정하고 있다. 남녀 간 근속연수 차이는 2020년 말 기준 3.1년에서 지난해 말 2.9년으로 줄었다. 또 이들 기업에 다니는 여성의 연봉 수준은 2020년 남성의 65.5%에서 지난해 66.1%로 소폭 상승했다. 다만 코로나19를 지나면서 대기업의 여성 고용 비율은 26.6%에서 25.5%로 1.1%p 하락했다. 위민인이노베이션과 리더스인덱스는 2020년부터 양성평등 우수기업을 평가해 'WIN-어워드'를 발표하고 있다. 이번 WIN-어워드 시상식은 이날 오후 4시 서울 중구 장충동 서울클럽에서 열린다. 위민인이노베이션의 서지희 회장은 ""여성의 성장을 지원하고 그들의 역량을 적극적으로 활용하는 것이 조직 내 다양성을 높이고 지속가능한 성장을 이루는 동력이 될 것""이라고 말했다. kihun@yna.co.kr"	https://n.news.naver.com/mnews/article/001/0013438980?sid=101
20220915	지난해 정부살림 36조 적자…한전 등 8년來 최대 적자	뉴시스	"기사내용 요약일반정부 적자 15.6조…중앙정부는 57.1조지방정부는 흑자 전환…3.9조 흑자비금융공기업 적자 21조…8년래 최고 김금보 기자 = 한국전력이 올해 상반기에만 14조3033억원의 영업손실을 기록한 가운데, 전력생산에 사용하는 액화천연가스 보유 재고량이 줄고, 가격이 급등하면서 적자구조 심화가 우려되고 있다. 사진은 16일 오전 서울 중구 한국전력공사 서울본부 현판. 2022.08.16. kgb@newsis.com 류난영 기자 = 코로나19 팬데믹으로 직격탄을 입은 지난해 정부와 공기업을 합친 공공부문 수지가 36조 가까이 적자를 보이면서 2년 연속 적자를 나타냈다. 적자폭은 사상 최대 적자를 보였던 2020년 보다는 축소됐다. 국민연금을 비롯한 사회부담금 등 총 수입이 늘어났음에도 정부를 중심으로 코로나19 대응을 위한 재난지원금 등 경상이전 지출이 지속된 영향이다. 특히 중앙정부가 57조원 적자를 내면서 공공부문 수지에 '직격탄'을 날렸다. 국제유가, 가스 등 원자재 가격 상승으로 한국전력공사 등 비금융공기업의 적자가 8년래 가장 높은 수준을 기록했다. 한국은행이 15일 발표한 '2021년 공공부문계정'에 따르면 지난해 공공부문 수지는 35조7000억원 적자를 냈다. 코로나19 영향이 없던 2019년에는 흑자를 기록했으나 2020년 58조4000억원 적자로 7년 만에 적자로 전환한 후 2년 연속 적자가 이어지고 있다. 공공부문 수지는 일반정부와 공기업의 총수입에서 총지출을 뺀 금액이다. 지난해 총수입이 986조6000억원으로 1년 전보다 97조6000억원 늘어났으나, 총지출이 74조9000억원 불어나면서 적자폭은 축소됐다. 공공부문 총수입 증가율은 2007년 관련 통계작성 이후 가장 높았다. 명목 국내총생산대비 공공부문 수지는 -1.7%로 전년 보다는 소폭 개선됐다. 사회보장기금을 제외한 공공수지는 명목 GDP대비 -3.5% 수준을 나타냈다. 주요국의 GDP대비 공공수지를 보면 우리나라의 경우 스위스 보다 높았고 영국, 호주 등에 비해서는 낮았다. 일반정부는 15조6000억원 적자를 기록하면서, 사상 최대 적자를 나타냈던 2020년 보다는 적자폭이 36조7000억원 축소됐다. 코로나19 대응을 위해 재난지원금 지급 등 경산이전 지출이 증가세를 지속한 영향이다. 다만, 국민연금 등 사회부담금 수입이 증가하고 법인세 등 조세 수입이 크게 늘어나면서 적자폭은 축소됐다. 법인세 등 조세수입과 국민연금 등 사회부담금 수입이 각각 65조7000억원, 13조1000억원 늘어나면서 총수입은 83조8000억 늘어난 771조6000억원으로 집계됐다. 총지출은 787조1000억원으로 전년대비 47조1000억원 늘어나면서 적자를 지속했다. 일반정부의 총수입 증가율은 12.2%로 역대 최대를 기록했다. 총지출은 6.4% 증가했다. 중앙정부도 코로나19 방역 등으로 57조1000억원 적자를 냈다. 다만 전년 보다 적자폭은 축소됐다. 지방정부는 총지출 보다 총수입이 더 크게 늘면서 지난해 3조9000억원 흑자로 전환했다. 그나마 적자 폭을 줄여준 건 사회보장기금 덕택이었다. 국민연금기금 및 공단과 공무원연금기금 및 공단, 국민건강보험공단 등 사회보장기금 수지는 37조6000억원 흑자를 기록했다. 전년 보다 흑자폭이 소폭 확대된 것이다. 이인규 한은 경제통계국 지출국민소득팀 팀장은 ""지난해 일반정부 적자의 가장 큰 원인은 코로나19 대응을 위해 전국민 재난지원금 등 민간으로의 경상이전 지출이 증가세를 지속했기 때문""이라며 ""다만, 2020년의 경우 코로나19를 예상하지 못한 상황에서 추가경정예산 편성으로 상당히 대응했지만 지난해의 경우 백신접종 등이 사전에 계획돼 예산이 편성됐고, 일반 본예산에서도 코로나19 대응을 위한 예산이 있었기 때문에 추경 편성 탓으로만 보기는 어렵다""고 말했다. 비금융공기업은 지난해 21조원의 적자를 내면서 5년 연속 적자 기조를 이어갔다. 2013년 이후 8년 만에 가장 큰 폭의 적자를 기록한 것이다. 적자 폭도 전년 보다 13조8000억원 확대됐다. 이는 2007년 통계 작성 이후 역대 최대 증가폭이다. 비금융공기업에는 한국전력공사와 한국토지주택공사를 비롯해 인천국제공항공사, 한국도로공사, 한국수력원자력 등이 포함된다. 에너지 관련 공기업을 중심으로 매출액이 늘면서 비금융공기업의 총수입은 190조1000억원으로 전년대비 17조1000억원 증가했다. 2012년 이후 가장 큰 폭 증가다. 유가 등 원자재 가격 상승으로 중간소비가 크게 늘면서 지출도 211조1000억원으로 전년대비 30조9000원 증가했다. 2008년 이후 가장 큰 폭 늘었다. 이 팀장은 ""비금융공기업에는 에너지 관련 공기업이 많은데 지난해 매출 증가에도 불구하고 국제유가 등 원자재 가격이 많이 오르면서 비용이 늘어나면서 적자폭이 크게 확대된 것으로 보인다"" 며 ""기계류 구입, 시설투자 금액 등 투자지출까지 같이 차감한 것이기 때문에 일반 기업회계 기준으로 흑자를 보여도 수지는 적자를 보일 수 있다""고 말했다. 한국산업은행과 한국주택금융공사 등 금융공기업의 흑자 규모는 9000억원으로 전년보다 3000억원 축소됐다. 이자수입 등 재산소득 감소로 금융공기업의 총수입은 36조2000억원으로 전년대비 8000억원 줄었고, 총지출도 경상이전지출이 소폭 늘었으나 이자 지급액 등이 감소하면서 35조3000억원으로 전년보다 6000억원 줄었다."	https://n.news.naver.com/mnews/article/003/0011420403?sid=101
20220915	美, 인플레 공포에 고개든 ‘울트라스텝’… 한은도 빅스텝 보조 맞추나	서울신문	8월 CPI, 예상치 웃돌며 8.3% 상승연준, 3연속 자이언트스텝 힘실려울트라스텝 확률도 0→38% 커져美 연말 기준금리 4.0→4.5% 상향 미국이 ‘인플레이션 쇼크’로 이달 3연속 ‘자이언트스텝’을 넘어 ‘울트라스텝’을 밟을 것이란 전망이 나온다. 금리역전을 막기 위해 한국은 물론 각국이 연이어 금리 인상을 통한 환율 방어에 나설 수밖에 없어 글로벌 경기침체 우려가 더욱 커지고 있다. 14일 시카고상품거래소의 기준금리 예측 프로그램인 페드워치에 따르면 연방준비제도이사회가 오는 20~21일 열리는 공개시장위원회 회의에서 울트라스텝을 단행할 확률은 전날 0%에서 38%로, 자이언트스텝을 밟을 확률은 전날 91%에서 62%로 조정됐다. ‘빅스텝’ 가능성은 아예 제로로 떨어졌다. 전날 발표된 8월 미국 물가상승률이 예상치를 뛰어넘으면서 인플레이션 장기화 전망에 힘이 실리자 연준이 금리를 더욱 공격적으로 올릴 것이란 시각에 힘이 실린 것이다. KPMG 다이앤 스웡크 수석이코노미스트는 “연준은 수요 완화에도 인플레이션이 지속된다는 점을 우려하고 있다. 악몽 같은 8월 미국 물가상승률이 이달 1% 포인트 기준금리 인상 전망을 테이블 위에 올려놨다”고 말했다. 노무라증권도 “인플레이션이 잡히지 않고 있다. 1% 포인트 금리 인상 가능성이 커졌다”고 했다. 연준은 통화정책을 본격 사용하기 시작한 1990년대 이래 울트라스텝을 단행한 적이 없다. 다만 울트라스텝보다 약한 자이언트스텝을 밟더라도 지난 6월과 7월에 이은 3연속 조치라서 금융시장의 충격은 불가피하다. 이에 따라 연말 미국의 기준금리 수준도 기존의 4.0% 전망에서 4.5%로 상향하는 분위기다. 미국은 이달 이외에 11월과 12월에도 기준금리를 올리기 위한 FOMC 회의를 개최한다. 페드워치는 12월 FOMC에서 기준금리가 4.25%로 오를 확률을 38.6%로, 4.5%로 오를 확률을 37.8%로 전망했다. 불과 12.3%만이 기존의 4.0%를 고수했다. 한국은행이 미국의 공격적인 금리 인상에 맞춰 10월 당초 예상됐던 베이비스텝보다 센 빅스텝을 단행할 경우 연내 경기침체 가능성이 커질 수밖에 없다. 그럼에도 미국의 금리 인상에 따른 환율 급등으로 인한 수입물가 상승, 외국자본 이탈 등의 충격을 완화하기 위한 동반 금리 상승 조치가 불가피하다는 분석이 제기된다. 앞서 지난 7월 발생했던 금리역전 현상은 지난달 한국은행의 베이비스텝 단행으로 해소됐지만, 연준이 이달 말 울트라스텝을 밟을 경우 미국 금리는 3.5%로 치솟으며 단숨에 한국보다 1.0% 포인트나 높아진다. 래리 서머스 하버드대 교수는 “연준의 긴축으로 경기침체가 불가피하다”면서도 “연준이 연말까지 기준금리를 약 4% 수준에 맞출 경우 물가상승률 목표치 달성은 불가능하다”며 더 강한 긴축을 주문했다.	https://n.news.naver.com/mnews/article/081/0003301577?sid=101
